rel_type,child_part_num,parent_part_num
P,19729pr0055,19729
P,19729pr9998,19729
A,73233pr0003,73233pr0002
P,3004pr0090,3004
P,3626cpr3794,3626c
P,3626cpr3656,3626c
P,28631pr0390,28631
P,3068bpr0648,3068b
P,60616bpr0002,60616b
P,973c11h02pr6217,973c11h02
P,973c02h02pr6190,973c02h02
P,973c27h01pr6107,973c27h01
P,36036pr0044,36036
P,21019c00pat001pr2330,21019c00pat001
P,970x140pr2258,970x140
P,970c00pr2364,970c00
R,69761,69762
P,3626cpr9692,3626c
P,970c00pr9750,970c00
R,4023,4178
P,40925pat0010pr0001,40925pat0010
P,973c21h21pr0007,973c21h21
P,3626cpr9689,3626c
P,40925pat0001pr0002,40925pat0001
P,3626cpr9686,3626c
P,970x154pr0002,970x154
R,1755,1754
P,87079pr9949,87079
P,970x140pr0002,970x140
R,4023,4022
P,98138pr0323,98138
P,3068bpr0655,3068b
B,86125e,86125
P,2431pr0185,2431
P,43898pr0021,43898
R,58089,56145
P,3068bpr0621,3068b
A,39378pr0011,39378pr0001
B,1602b,1602
B,upn0508b,upn0508
A,19727pr0077,19727pr0003
P,973c26h01pr6354,973c26h01
P,31005pr0012,31005
P,30144pr9983,30144
M,4861a,4861
P,67900pr0001,67900
P,973c22h01pr6191,973c22h01
P,82276pat0001pr0001,82276pat0001
P,37352pr0018,37352
R,80279,73389
A,44198c03,44198c01
R,4549,4548
A,3069bpr0290,3069bpr0048
B,51661,47349c01
R,30189,30187a
B,47353,47349c01
B,47353,47349c05
B,47349,47349c01
B,47349,47349c05
P,30144pr9981,30144
M,30160,3001
P,3068bpr9450,3068b
P,3245cpr0206,3245c
R,30189,30187e
P,3068bpr9481,3068b
R,41327,41328
R,2907,6540a
R,16965,36009
R,2907,2908
R,18895pr0001,18896
R,65146,65128
R,50901,50900
P,35394pr0002,35394
R,87941,87943
R,75522pr0021,69869c02
P,973c03h02pr6323,973c03h02
P,973c03h03pr6278,973c03h03
R,01936,01937
P,3846pr0042,3846
P,973c03h02pr6280,973c03h02
P,27925pr0013,27925
